Acres2009,XericRatio,ufa_predv,medi08to14,mean08to14,medi96to02,mean96to02,ddnmn96t02,ddnmd96t02,ddnmn08t14,ddnmd08t14,sasmd08t14,sasmn08t14,ufamd08t14,ufamx08t14,sasddnmd16,sasddnmx16,ufaddnmd16,ufaddnmx16,ufamd97t98,ufamn97t98,ufapotmd15,ufapotmn15,ufmndiff15,ufmeddif15,ufmddf9798,ufmndf9798,ufmddf1402,ufmddf1597,whasorno16
68.19623859,0.18628,69.75031281,75.76960754,75.65213776,75.81253052,75.80949402,6.142579079,6.167114258,5.664251804,5.832496643,0.006647,0.023457,0.173532993,0.250598997,0.018615,0.02279,0.188586995,0.202487007,76.69540405,76.75267792,76.34492493,76.56554413,6.73690939,6.575496674,7.052265167,7.073978901,-0.042922974,-0.476768494,1
0.357167144,0.311195,72.54523468,67.25874329,67.71426392,65.73673248,65.39827728,-7.146959782,-6.808502197,-4.83096981,-5.286495209,2.610924006,3.082499027,3.437562943,4.620261192,2.79797101,2.901716948,3.757838964,4.670804977,70.00473022,68.55335236,73.61191559,73.62016296,1.074932098,1.066680908,-2.540504456,-3.991883755,1.522006989,3.607185364,0
4.385368497,0.467491,30,29.43979263,28.98504639,25.06863022,24.76590729,-5.147894382,-4.851130486,-0.916645885,-0.465983391,0.496291995,0.887308002,3.299309015,6.008860111,0.612434983,0.633548975,4.021762848,5.26278019,25.52817154,25.61993027,29.78035927,30.03960991,0.155326679,-0.092832565,-4.391867638,-4.31221199,4.371162415,4.299035072,1
3.987714859,0.153995,51.76014709,53.31183624,53.03593445,45.93870544,46.06961823,-5.820329666,-5.930803299,1.169925094,1.434909821,0.059792999,0.168292001,2.159950018,6.379137039,0.041939002,0.077564999,1.225584984,4.286365032,46.86478424,46.75359344,54.1126709,54.21519089,2.366953135,2.258775711,-5.026826859,-5.132837772,7.373134613,7.28560257,1
2.304281564,0.005111,58.45544434,63.06563568,62.60233688,60.15062714,60.05644608,1.601003408,1.695184708,4.146891594,4.610189438,0.672137976,1.539669037,1.379565001,3.171144009,0.429558009,0.898338974,0.830980003,2.411392927,60.49807739,60.61466217,63.93784714,63.96186066,5.506416321,5.482402802,2.042634964,2.159219027,2.91500473,3.439767838,0
6.953021806,0,70.94902039,59.77736664,60.33759308,53.82123566,52.69296646,-18.54704666,-17.41877747,-10.90241909,-11.46264648,4.268770218,5.041263103,12.26612759,23.08562279,5.054681778,5.248589039,15.5379982,25.48613167,55.90435791,55.20343018,63.82440948,63.75689316,-7.483119011,-7.415603638,-15.33565521,-16.03658295,5.956130981,7.920051575,0
19.06173105,0.054692,32.31668091,31.90565491,31.61992455,27.16442871,27.20130348,-4.991585255,-5.025754929,-0.592658639,-0.316073418,1.384461045,2.698178053,4.137684822,7.556749821,1.436411023,1.503934979,4.015545845,5.031356812,28.05342674,28.38115692,32.24537659,32.84094238,0.605664432,0.004543304,-4.151589394,-3.821977377,4.741225243,4.156132698,1
2.725170812,0.218288,53.14357758,59.48276138,59.04491425,54.72445679,54.63618088,1.639100671,1.754270554,5.869324207,6.282808304,0.773590028,1.551383972,2.126321077,6.30356884,0.477598995,0.682461977,1.104279995,4.934782982,55.70309448,55.5133934,60.29990387,60.5973587,7.407749653,7.130710602,2.595165253,2.472065926,4.758304596,4.535545349,1
0.787201747,0.011864,43.90158081,43.74760818,43.28229141,41.46525192,41.62358093,-2.323848963,-2.436145782,-0.624607623,-0.193668365,0.206403002,0.463629007,0.329566002,0.954066992,0.265733987,0.327924013,0.852412999,1.66820395,42.2563858,42.44555664,44.21826553,44.24884033,0.324894279,0.268165588,-1.664421082,-1.456733108,2.282356262,1.93258667,1
0.220357859,0,22.90610695,23.14109421,22.98504066,20.28984261,20.07223129,-2.949409723,-2.737109184,-0.096958317,0.058156967,0.380795002,0.804032981,2.396020889,4.050779819,0.46755901,0.487109989,2.453342915,3.029557943,20.85931587,20.83028412,23.59588242,23.86991692,0.785663605,0.500418663,-2.175683022,-2.203364134,2.851252556,2.676101685,1
18.23067039,0.064915,28.48461723,29.44358826,29.33611298,27.15303802,27.04915047,-1.018458605,-0.9395504,1.387138963,1.525362968,0.596983016,0.980760992,4.337028027,6.905439854,0.296485007,0.343663007,1.847808957,3.395808935,27.90441322,28.10720825,30.55178452,30.86017418,2.942375183,2.610515594,-0.136926651,0.065169252,2.290551186,2.747442245,0
23.74656399,0.733686,55.00942612,64.13641357,63.62934494,61.76171112,61.63683701,6.272562027,6.40912056,8.290099144,8.792907715,0.910005987,1.590294003,1.264878035,2.658699036,0.656383991,0.98584801,0.891077995,1.923099041,62.02523041,62.02375031,65.08296967,64.99568176,9.676314354,9.763401031,6.637241364,6.641672611,2.374704361,3.126159668,1
3.580287637,0.991185,30.83630562,30.90826797,30.67138863,31.53525352,31.4851284,-0.025348209,-0.006454468,-0.90410614,-0.697558403,0.04445,0.106989004,0.114340998,0.246186003,0.054485001,0.062004998,0.170444995,0.298810005,32.88054276,32.48978806,31.9761982,31.88213348,0.366285652,0.443079948,1.444286346,1.001029372,-0.626984596,-1.001206398,1
2.224255842,0,54.68467331,49.62641907,49.42062759,47.75337982,47.70539474,-6.710557461,-6.654901505,-5.021412373,-4.819768906,0.122651003,0.30398801,0.491788,0.90674597,0.159490004,0.235805005,0.521314025,0.928039014,48.34862137,48.2003212,51.37305832,51.27554321,-3.214704275,-3.101938248,-6.021020889,-6.241927147,1.873035431,2.919082642,1
2.169831223,0,40,36.81592941,36.38015366,30.00722694,29.59331131,-10.19800282,-9.814299583,-3.437843323,-3.00728035,0.515905023,1.113713026,4.492085934,8.179389954,0.593074024,0.643185973,4.746818066,7.405707836,30.90376663,30.80279541,36.24222565,36.12562943,-3.703411341,-3.559080124,-8.894729614,-8.979985237,6.808702469,5.33564949,1
2.195718487,0.300184,24.96021461,24.22118759,23.83003998,20.00600624,19.87010002,-4.937953949,-4.804973602,-1.075646997,-0.686869621,1.34967804,2.265923023,2.370626926,4.167869091,1.562363982,1.593430996,2.773983955,3.609402895,20.49718857,20.75064468,24.41656494,24.72397995,-0.200847462,-0.499731064,-4.318716049,-4.082676411,4.215180397,3.818984985,1
1.842180775,0,40.56661987,36.76039124,36.44588089,29.17142868,28.86662483,-11.1496172,-10.82026958,-4.021491051,-3.786128998,0.237407997,0.488691002,3.637480974,6.712436199,0.199419007,0.220634997,2.357774973,4.389441013,29.85105896,30.27701378,36.43836975,36.98901749,-3.447865725,-3.966836929,-10.22581863,-9.773940086,7.588962555,6.258981705,1
0.681528739,0,68.97859955,57.48828506,57.59115219,53.20288849,52.98479462,-16.11242294,-15.94930077,-11.66865635,-11.7562294,1.573727965,1.819223046,8.179110527,13.22949409,1.617998004,1.68593502,8.217606544,12.18955517,54.55521393,55.86412048,60.45013428,60.56280899,-8.71731472,-8.852052689,-14.55425644,-13.23569012,4.285398483,5.702203751,0
25.43427741,0.099906,29.70802307,30.70501328,30.30250168,26.85693741,26.52172852,-2.921218157,-2.586983681,0.837115645,1.249089241,0.41495201,0.637889028,4.544678211,7.845738888,0.429360986,0.436159015,4.507182121,5.374474049,27.2010498,27.33566093,31.11002731,31.20209885,1.75682199,1.671319962,-2.241350174,-2.100825548,3.84807682,3.912670136,1
1.382759515,0,42.03803253,35.24230194,34.7375145,34.90791321,34.63060761,-7.468687058,-7.219741821,-7.297638416,-6.811096191,0.168927997,0.359546989,2.648209095,6.567203045,0.160703003,0.257483989,2.109323025,4.395440102,36.33580017,36.00239944,36.44626236,36.47163773,-5.519759655,-5.578176498,-5.706359863,-6.096014977,0.334386826,0.128183365,1
2.811831184,0.019886,60.1656189,55.5353241,55.30173492,54.6740036,54.60826111,-5.869429588,-5.787431717,-5.188388348,-4.959276199,0.098757997,0.247786999,0.204711005,0.442957014,0.079403996,0.111371003,0.177820995,0.216262996,55.15665817,55.16327286,56.45765686,56.58275986,-3.913206816,-4.042318344,-5.219520569,-5.300681591,0.86132431,1.177202225,1
206.6636679,0,46.00917816,39.67465973,39.0235939,39.78455353,39.76080704,-6.342583656,-6.330062866,-7.12249136,-6.48267746,2.671885967,4.517930985,4.482653141,7.817786217,2.454128981,3.237252951,4.068284988,5.4333148,40.70600128,40.96077728,40.99576187,40.94470978,-5.257144928,-5.192373276,-5.420890808,-5.131411552,-0.109897614,0.228517532,1
3.903081172,0,73.24172974,66.62097168,67.34596252,64.55995178,63.78225708,-9.498267174,-8.729923248,-5.968289852,-6.694576263,0.59017998,0.747644007,5.029506207,7.626092911,0.656960011,0.706257999,5.793903828,7.708450794,68.11422729,66.99680328,73.4418335,73.21562195,-0.113188423,0.119682312,-5.200046539,-6.293274879,2.061019897,5.319728851,0
2.396315407,0.884435,60.87932968,56.33066559,57.89720917,55.86685944,56.62401199,-5.09997797,-5.911581039,-3.781689405,-5.31939888,2.427369118,3.130914927,2.945930004,4.043288231,2.520008087,2.60435605,2.937565088,3.653700113,62.82714081,61.15057755,66.49986267,66.76894379,5.181615829,4.900482178,1.00123024,-0.530339718,0.463802338,3.899251938,0
2.92283436,0,44.94438934,42.04523849,41.72148514,41.20591736,40.96659088,-3.409301996,-3.169975281,-2.654408216,-2.330654144,0.579392016,0.891781986,4.114511967,9.841292381,0.477910012,0.564456999,3.696639061,5.674418926,42.06184006,41.83671188,44.92877197,45.14237976,0.766486168,0.552879334,-2.314052582,-2.539181948,0.839321136,2.866931915,1
531.4534307,0.63925,22.50159264,20.67308617,20.60857201,22.4868927,22.40700722,0.469641805,0.549869537,-1.36794281,-1.302084923,0.050974999,0.128557995,0.214002997,0.477227986,0.060499001,0.065178998,0.212494001,0.226365998,22.7592392,22.71151924,21.84660149,21.39981461,-0.603720844,-0.149780273,0.796472549,0.765513718,-1.813807487,-0.946252823,1
8.702635708,0,46.24154282,45.33976746,44.80791092,36.02948761,35.51183701,-10.3492775,-9.833311081,-1.133512259,-0.546295166,0.968878984,2.272123098,3.314944029,9.761271477,0.685256004,0.841323972,2.034442902,7.690704823,36.71015167,37.1894722,45.44843292,46.04179001,0.135984108,-0.433036804,-9.120040894,-8.637809753,9.310283661,8.687004089,1
588.0914792,0.010631,51.58429337,48.33091736,48.11581039,45.34293365,45.43502808,-5.728513718,-5.803892136,-2.998932123,-2.762346268,0.242275998,0.476285011,1.350520968,2.427344084,0.193871006,0.363896996,1.270212054,2.663630962,45.64539337,45.63105011,49.50546646,49.41035461,-1.596120834,-1.614887238,-5.50444603,-5.499695778,2.987983704,3.889558792,1
0.626709493,0.713455,29.44906425,28.11878967,27.821064,24.38103104,24.24468422,-5.408721924,-5.2709589,-1.941577315,-1.648900986,1.859616041,2.968170881,4.916171074,7.883022785,1.142485976,1.439015985,2.596123934,5.099450111,25.33787918,25.38889122,29.05308533,29.6791954,-0.165083721,-0.817825317,-4.351780891,-4.292130947,3.73775959,3.533955574,0
0.559338845,0,44.91650772,43.39795685,43.11076355,42.88918304,42.56872177,-2.933152914,-2.612691879,-2.391110659,-2.103914261,0.873646021,1.203150034,3.933394909,9.271774292,0.74111402,0.824105978,3.586971998,5.382265091,43.71367264,43.55260849,45.25348663,45.54179382,0.039919853,-0.24838829,-1.788200378,-1.94926548,0.508777618,1.539812088,1
13.40727802,0.322207,24.59073067,23.78680229,23.38520241,19.88617325,19.70446777,-4.840770721,-4.6277771,-1.111669779,-0.716976166,0.459434986,0.832535028,2.170623064,3.813971996,0.537312984,0.565689981,2.521712065,3.25740099,20.36910629,20.53525543,23.90433502,24.19326401,-0.292805046,-0.584113121,-4.178721428,-4.001232147,3.900629044,3.594608307,1
4.773218807,0,53.30586624,57.33295441,57.04753876,49.58124924,49.68631744,-2.865721464,-2.97892952,4.224016666,4.49943924,0.703274012,1.47469902,2.691329002,9.550093651,0.42900601,0.717022002,1.159700036,6.718314171,50.65928268,50.52079773,58.38527679,58.55630493,5.720830441,5.549518585,-1.932239532,-2.054442644,7.751703262,7.481758118,0
8.189430518,0.037508,72.2016983,65.9316864,66.30204773,64.03409576,63.34467697,-7.869255066,-7.489765167,-5.093380928,-5.378112793,0.855228007,0.992927015,3.863914013,5.571450233,0.93966502,0.964911997,4.209801197,5.534716129,67.22114563,66.35778809,71.86653137,71.9085083,0.636163056,0.67502594,-3.357448578,-4.653569222,1.897596359,4.032474518,0
6.945157307,0.384276,54.79991913,51.49701691,51.24472046,50.71933746,50.64219666,-3.722662687,-3.644468308,-3.03491354,-2.766105652,0.115653999,0.287144989,0.20882,0.43078199,0.228303999,0.254207999,0.357125014,0.436035007,50.97929382,51.26706696,52.19261932,52.16963196,-2.097527266,-2.073656082,-3.374670029,-3.091032028,0.777679443,1.301013947,1
0.769027297,0.611877,30,29.41156387,28.95298386,24.29148865,24.23221588,-5.635100842,-5.607187271,-0.943902612,-0.452528,0.84662497,1.569651961,4.827538967,9.417081833,1.05616796,1.143944025,5.651931763,8.846110344,25.20566177,25.42143059,29.47196007,29.97728729,0.135379478,-0.382223129,-4.635629654,-4.428768158,5.12007618,4.253406525,0
5.084137633,0.703652,46.16564178,47.60514069,47.26084518,46.22817993,46.20936203,0.589457154,0.606870651,1.64939332,1.997114182,0.033597998,0.065806001,0.072696,0.148813993,0.045506999,0.049913,0.098425999,0.1193,47.18362045,47.07928467,48.62145615,48.76064682,3.208165407,3.043930054,1.580209732,1.487676263,1.376962662,1.463720322,1
0.187805266,0,25.30539513,22.78353882,22.73659706,20.60566902,20.43633842,-4.983590126,-4.836676598,-2.754917145,-2.69728756,0.982623994,1.612154961,5.214400768,8.079657555,0.486214012,0.558986008,1.939453006,4.742143154,21.19635963,21.33874512,23.8013649,24.26200485,-1.252385616,-1.701599121,-4.263352394,-4.116816521,2.17787075,2.561753273,1
5.977072502,0,45.08006668,43.38341522,42.87236404,34.12759399,33.55438232,-11.68057919,-11.09480286,-2.371315002,-1.862743378,1.04290998,2.398519993,3.35999608,8.76068306,0.77846998,0.92423898,2.080241919,7.324052811,34.79496384,35.2032547,43.07513428,43.60632324,-1.636236191,-2.168331146,-10.45300293,-10.04926491,9.255819321,8.284671783,1
52.51874615,0.070353,49.61720657,44.59156036,44.33728409,41.17498016,41.14987183,-8.467336655,-8.442224503,-5.279922485,-5.025644302,0.243424997,0.569167972,1.456644058,3.084471941,0.274563998,0.434237987,1.639089942,3.953035116,41.60379791,41.52032089,45.89028168,45.75627136,-3.860934258,-3.726922989,-8.013410568,-8.096886635,3.4165802,4.286487579,1
31.30205504,0,15.01446247,14.69555187,14.56564617,12.0004034,11.93102932,-3.140907764,-3.063004017,-0.134593472,-0.011881828,1.816455007,2.396219969,2.060131073,3.085107088,1.55480504,1.706454992,1.834676027,2.148844004,12.52483273,12.69837856,15.3477211,15.34471321,0.668905199,0.705696106,-2.522574425,-2.345638752,2.695148468,3.228270531,1
11.58149747,0.591061,26.29195976,24.83952904,24.44692612,20.42877197,20.30687523,-5.854147434,-5.733721733,-1.671724558,-1.279713631,1.008466959,1.783174992,2.548405886,4.519073009,1.197847962,1.252166033,2.991647005,3.948157072,20.9628334,21.23625946,25.04065132,25.36615753,-0.749319851,-1.079251289,-5.18754673,-4.912798405,4.410757065,4.108295441,1
3.374734323,0.152652,52.55349731,47.51980972,47.3066597,45.22270203,45.14764404,-7.176166058,-7.108024597,-5.03360939,-4.815187454,0.302843988,0.755712986,1.041229963,2.036685944,0.376116008,0.577960014,1.151967049,2.546827078,45.68930817,45.61823654,49.21848297,49.09217834,-3.234863043,-3.11570549,-6.636924744,-6.714929581,2.297109604,3.521219254,1
4.497849833,0,33.30639648,29.53701782,29.32531738,28.75756073,28.17745018,-4.956025124,-4.376704216,-3.777484179,-3.529337883,2.542670965,5.458983898,3.147830009,11.34842491,2.178754091,3.613842964,1.716644049,6.211041927,30.64033508,29.72286797,31.48649979,31.19444847,-1.902300358,-1.626362801,-2.478839874,-3.406947374,0.779458046,0.852477074,1
13.2650805,0.000521,48.46180725,44.3756218,44.0578537,41.70838165,41.6202774,-7.5816679,-7.52069664,-5.188488007,-4.885620117,0.181776002,0.447369993,0.584403992,0.992788017,0.290190011,0.367850006,0.822081029,1.135861039,42.0728302,42.35967255,45.15424347,45.14247131,-4.073072433,-4.055831909,-7.119697571,-6.856305122,2.66724205,3.063865662,1
2.485667812,0,48.88705063,45.25202179,44.93109512,40.9904747,41.00597382,-7.843431473,-7.870523453,-3.966684103,-3.636381149,0.373869985,0.798103988,1.617779016,2.939893961,0.322609007,0.583850026,1.539093971,3.116799116,41.55091476,41.40346146,46.21611404,46.11605072,-2.758618355,-2.656793594,-7.284006119,-7.454245567,4.261548996,4.627212524,1
22.26412396,0.479626,71.07662201,74.49175262,74.154953,73.94737244,73.81626129,2.297315121,2.352333069,2.436055422,2.622154236,0.122281,0.169588,1.291527987,1.697782993,0.151299,0.174930006,1.354159951,1.631826043,75.182724,75.26113892,75.84898376,75.84619904,3.701815844,3.613754272,3.501495361,3.53941083,0.544380188,0.112258911,1
7.895518353,0.128783,53.78935623,49.58576965,49.33604813,48.5007019,48.43556976,-5.679478168,-5.606960297,-4.733035088,-4.470149994,0.137027994,0.325502008,0.259970993,0.511421025,0.272893995,0.299822003,0.442930996,0.552999973,48.87320709,49.02515793,50.2491684,50.2195282,-3.86443305,-3.84107399,-5.255414963,-5.088127136,1.085067749,1.414340973,1
2.177840675,0.639558,52.45171356,59.35620117,58.90175629,54.72694016,54.6693573,1.882893205,1.940475464,6.115289688,6.569736481,0.788155973,1.661350012,2.126243114,6.236231804,0.516066015,0.705909014,1.128620029,4.869233131,55.84134674,55.60451508,60.20030594,60.43093491,7.644468784,7.413841248,3.054883957,2.818051577,4.629261017,4.358957291,1
9.415724791,0.167242,72.70002747,68.34120178,69.11819458,68.6834259,68.54805756,-4.277956009,-4.138031006,-3.632593393,-4.392997742,2.291004896,2.743082047,2.976537943,3.663137913,2.519319057,2.566951036,3.135941029,3.665004969,74.42555237,72.13163757,76.00482178,76.00885773,3.208031893,3.203327179,1.541545868,-0.711340249,-0.342227936,1.661781311,1
2.265586539,0.088259,51.09884644,53.96112823,53.68539429,44.70756531,44.91238785,-6.135187626,-6.323312759,2.670456409,2.955282211,0.554121971,1.186462045,2.987670898,11.08230972,0.362610012,0.502807021,1.261253953,6.822594166,45.96101761,45.74896622,54.96424866,55.07696915,4.086244106,3.970308304,-5.074920654,-5.290786266,9.253562927,9.045228958,1
39.12865781,0.061703,44.42522812,46.25656891,45.87973785,38.99078369,38.81366348,-5.759554863,-5.594158173,1.289651036,1.67647171,0.28610599,0.614326,2.571671009,7.011815071,0.224539995,0.328078985,1.633658051,4.870760918,39.65087128,39.83349991,46.55222321,46.92442322,2.306977034,1.935493469,-4.934875488,-4.756112099,7.265785217,6.870368958,0
0.890125024,0.664215,25.29848862,24.195961,23.8080349,20.06560516,19.89395332,-5.352772713,-5.200045586,-1.391669035,-1.002067566,1.008466959,1.783174992,2.548405886,4.519073009,1.197847962,1.252166033,2.991647005,3.948157072,20.53533936,20.76138496,24.37361336,24.67613983,-0.509136975,-0.816099167,-4.71323204,-4.472713947,4.130357742,3.897132874,1
10.39024042,0.395565,54.70256424,57.51623535,58.43916321,56.41931915,57.23801422,0.924208105,0.194644928,2.1204741,1.227836609,2.442447901,3.088357925,3.215698004,4.942784786,2.428119898,2.726099968,2.743860006,4.376038074,61.56690598,60.48979568,64.73243713,64.91563416,8.412220001,8.243999481,5.148189545,4.095906734,1.096914291,3.095809937,1
4.246283845,0,45.14700317,47.95190811,47.38562775,41.79579926,41.44481277,-4.55088377,-4.159582138,1.533571482,2.150836945,0.624444008,1.455935955,2.631064892,5.538112164,0.421337992,0.528531015,1.374590993,4.056112766,43.60910416,43.57161331,48.456707,48.85900879,2.981851578,2.569635391,-2.437477112,-2.438233376,6.156106949,5.007112503,1
17.58776088,0.046133,71.5580368,67.80065918,68.16470337,66.98579407,66.72083282,-4.950154781,-4.661998749,-3.560281515,-3.939083099,0.474685997,0.558641016,2.877801895,3.946620941,0.516865015,0.539825976,3.055239916,3.885911942,69.79916382,69.01838684,72.30975342,72.41350555,0.789600372,0.729755402,-1.838226318,-2.608890772,0.814861298,2.56798172,0
2.862835451,0,50.84838867,45.90353394,45.6217308,43.95147324,43.91641617,-7.288864613,-7.196966171,-5.531973362,-5.267421722,0.059622999,0.171152994,0.964455009,1.85957098,0.101382002,0.138858005,1.096102953,2.339004993,44.39624786,44.34471893,47.25273895,47.07277679,-4.054359436,-3.844415665,-6.80229187,-6.845337868,1.952060699,2.957876205,1
7.931321742,0.011803,51.94472504,54.14785767,53.94426346,46.67064667,46.78496552,-5.296940327,-5.400583267,1.814706206,2.009840012,0.053922001,0.144299001,2.320952892,7.168113232,0.027513999,0.076866001,1.216536999,4.734984875,47.60651016,47.50236511,55.03190613,55.15869141,3.03338933,2.894477844,-4.479310989,-4.573040009,7.477214813,7.373788834,0
19.80403492,0.312256,71.13363647,70.02662659,69.80776978,69.71637726,69.71496582,-1.438952804,-1.41608429,-1.365155935,-1.133728027,0.316918999,0.392726988,2.192778111,3.040225983,0.355340987,0.379287988,2.302407026,2.918066025,71.17521667,71.18952179,71.46003723,71.44812775,0.212460205,0.222213745,-0.042404175,0.015488942,0.310253143,0.26461792,1
0.947007114,0,20.51637077,18.27524376,18.0780983,16.17295837,16.00680733,-4.63495636,-4.468805313,-2.563664436,-2.366519928,0.507782996,0.82723099,2.567354918,3.994178057,0.287636012,0.331945986,1.217010021,2.060843945,16.34400558,16.45339966,18.99768066,19.33979416,-1.301970482,-1.644082069,-4.297757149,-4.188364029,2.102285385,2.653675079,1
12.09108856,0.100211,53.88617325,48.48854065,48.28416824,47.4111557,47.41070557,-6.475467205,-6.47501564,-5.602005005,-5.397634506,0.204761997,0.496185988,0.316354007,0.610475004,0.343324006,0.408605009,0.457507014,0.572789013,47.92877197,47.94060516,49.51919174,49.42627716,-4.459897995,-4.366981506,-5.957401276,-5.945569515,1.077381134,1.590419769,1
19.84940395,0,69.33250427,59.74715042,59.78974533,55.63392639,55.32487106,-13.23237896,-13.01203156,-9.003862381,-9.183643341,1.276540041,1.518941045,6.639088154,10.34779072,1.336655974,1.424625039,6.820003033,9.695005417,57.10245895,58.15874481,62.57510757,62.63884735,-6.042428494,-6.070238113,-11.48967743,-10.43793583,4.11322403,5.419439316,0
7.867023064,0,42.85286713,41.29691315,40.68138504,40.39627075,40.03985596,-3.16662693,-2.852708817,-2.693922758,-2.148471832,0.425345004,0.734070003,4.16949892,10.54006672,0.308652014,0.406637013,3.506175995,5.77192688,41.38277435,41.04407883,43.3456955,43.63122559,0.27491793,0.036258698,-1.900051117,-2.206129789,0.900644302,1.936309814,0
3.886205148,0.761766,50.73612976,57.63511658,57.2564888,54.94923782,54.94499207,4.262612343,4.266857147,6.57410717,6.952737808,0.601490974,1.334602952,1.009160995,1.908633947,0.45709601,0.546567976,0.708554983,1.098847985,57.20523834,57.00325012,59.44442749,59.55125427,8.86887455,8.762044907,6.522855759,6.320871353,2.685880661,2.239189148,0
4.518303569,0.214685,34.08578873,32.41110992,32.18691635,28.34247971,28.17334175,-5.9874506,-5.832522392,-1.979622483,-1.760192871,2.129698992,3.375011921,4.521817207,7.452104092,1.453178048,1.593461037,2.469980001,3.770360947,28.89590836,29.29224014,32.95352936,33.65978622,-0.498391002,-1.191234589,-5.260748863,-4.870645523,4.068627357,4.069514275,1
2.362215035,0.335385,70.79244995,75.8934021,75.64105225,75.29621124,75.08796692,4.164147377,4.364719391,4.795162201,5.043933868,0.513413012,0.635275006,0.804319024,1.028373957,0.549902976,0.596508026,0.857755005,0.968532026,76.2225647,76.36299133,76.91194153,77.04621887,6.26578331,6.104804993,5.344623566,5.488314152,0.597187042,0.760181427,0
0.222560802,0,25.17446518,23.60627747,23.3981266,20.48829651,20.30789566,-5.497159481,-5.339597702,-2.321831465,-2.115898132,1.509641051,2.484647989,4.638834953,7.78486681,0.959129989,1.092232943,2.500706911,5.233670235,21.20765305,21.21263886,24.47805595,24.94945335,-0.759460449,-1.241166115,-4.559542656,-4.557892799,3.117981911,3.318376541,1
2.900809149,0.014223,63.37580872,59.24614716,60.61236954,58.4794693,59.13079071,-3.947001696,-4.547178268,-2.452220917,-3.806640625,2.312953949,3.11779809,3.013566971,4.230219841,2.412628889,2.526074886,2.935730934,3.840358019,65.3425293,63.21279526,68.37270355,68.67219543,5.42651701,5.12978363,2.180614471,0.036937714,0.766681671,2.949169159,1
17.0552767,0.129774,48.66278076,43.45278168,43.11099243,39.70547867,39.52393341,-9.211910248,-9.010547638,-5.711236477,-5.34711647,0.612855017,1.546946049,1.567144036,3.451960087,0.807621002,1.227331042,1.836701989,4.533245087,40.01951599,40.02205276,44.75550842,44.58665848,-4.248363495,-4.069576263,-8.735658646,-8.728723526,3.747303009,4.666082382,1
4.094230096,0,42.48918915,39.99640656,39.4624939,31.56851387,30.86708641,-11.66240501,-10.96899605,-3.045307398,-2.52762413,0.921055973,2.087389946,3.45451808,7.386518002,0.674281001,0.863062978,2.171447992,6.115684032,32.08137512,32.41366196,39.18323898,39.66818237,-2.768277884,-3.276439667,-10.44695091,-10.09752274,8.427890778,7.170511246,1
17.06112252,0.26099,37.94977951,33.99352264,33.58258057,29.66347504,29.4960556,-8.299531937,-8.154818535,-4.264060497,-3.848491669,1.480934024,3.891083956,1.729951978,3.115361929,1.153692961,1.28973496,1.37974298,1.611332059,30.2157135,30.48906899,35.19997406,35.2339325,-2.613770723,-2.643884659,-7.587346077,-7.310950279,4.330047607,4.943461418,0
0.658852374,0.207527,53.67346954,48.39766693,48.22585297,46.15371704,46.10002136,-7.340809822,-7.285491943,-5.342070103,-5.172475815,0.486413985,1.144819021,1.062116027,2.000152111,0.544237018,0.824344993,1.134261966,2.455125093,46.67840958,46.55674744,50.16788864,50.08441925,-3.472218513,-3.384302139,-6.757505417,-6.879072666,2.243947983,3.373203278,1
20.59041058,0,50.76824951,53.90127945,53.47850418,44.18229675,44.44852829,-6.065245628,-6.310840607,2.817842722,3.169088364,0.954347014,1.982228994,3.519659042,12.47575092,0.618718028,0.853497028,1.373550057,8.869241714,45.39893341,45.28131104,54.83893204,54.9410286,4.217896938,4.134531021,-5.095043182,-5.226557732,9.718980789,9.229574203,0
1.120653461,0.670859,72.59026337,66.00901794,66.4367218,63.43217468,62.89016342,-9.592656136,-9.015291214,-6.112922192,-6.539474487,0.165483996,0.237415001,4.392098904,6.516777039,0.189474002,0.227330998,4.908943176,6.523434162,66.85813904,65.95506287,72.06885529,72.06614685,-0.467596054,-0.472549438,-5.598033905,-6.523900986,2.576841354,5.125484467,0
132.44967,0.242405,64.52063751,57.54655457,59.25363922,58.91448212,59.15470505,-5.597402573,-5.798147202,-5.577450275,-7.433753967,2.214638948,2.767162085,2.411164045,3.019727945,2.346743107,2.387343884,2.533094883,2.635183096,65.97337341,64.10032654,68.62274933,68.82172394,3.874099016,3.65291214,1.156478882,-0.74704951,-1.367923737,2.496433258,0
127.9874916,0.01826,32.76245117,28.67055511,28.5049572,27.9804306,27.64927673,-4.68013382,-4.328287125,-3.644432068,-3.464025497,0.334524006,0.637511015,1.425377965,4.343491077,0.329319,0.425347,0.86726898,2.419470072,29.35941124,28.82828522,30.05331993,29.8095665,-2.215600014,-2.004889488,-2.963183403,-3.500204086,0.690122604,0.958293915,1
3.475892704,0,70.21531677,56.39134979,56.59544754,50.43572235,49.48416138,-20.86672401,-19.86052322,-13.58574963,-13.81131744,6.126397133,10.30533409,9.665719986,17.39748764,6.719576836,9.638051033,10.52676678,15.83799553,51.78660584,51.88255692,59.59976196,59.62443161,-10.57249832,-10.60502434,-18.5508461,-18.46844482,5.955627441,7.945821762,0
